source,target,attributes,relation_type
237496,281199,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237496,281262,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,281393,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,281714,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,281654,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,282200,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237496,282298,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,282247,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237496,282502,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,282351,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,282456,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,282662,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,282611,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,282879,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,282981,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,283022,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,283069,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,283163,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237496,283250,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,283346,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237496,283440,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,278290,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237476,277912,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,278386,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237476,278592,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,279018,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237476,279631,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237476,279964,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237476,280058,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,280208,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,280776,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237476,280868,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237476,280926,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,281064,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237476,281199,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237476,281262,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,281393,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,281714,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,281654,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,282200,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237476,282298,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,282247,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237476,282502,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,282351,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,282456,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,282662,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,282611,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,282879,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,282981,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,283022,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,283069,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,283163,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237476,283250,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,283346,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237476,283440,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,278290,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237517,277912,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,278386,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237517,278592,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,279018,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237517,279631,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237517,279964,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237517,280058,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,280208,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,280776,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237517,280868,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237517,280926,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,281064,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237517,281199,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237517,281262,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,281393,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,281714,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,281654,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,282200,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237517,282298,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,282247,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237517,282502,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,282351,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,282456,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,282662,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,282611,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,282879,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,282981,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,283022,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,283069,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,283163,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237517,283250,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,283346,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237517,283440,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,278290,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237436,277912,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,278386,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237436,278592,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,279018,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237436,279631,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237436,279964,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237436,280058,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,280208,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,280776,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237436,280868,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237436,280926,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,281064,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237436,281199,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237436,281262,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,281393,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,281714,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,281654,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,282200,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237436,282298,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,282247,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237436,282502,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,282351,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,282456,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,282662,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,282611,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,282879,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,282981,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,283022,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,283069,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,283163,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237436,283250,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,283346,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237436,283440,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,278290,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237537,277912,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,278386,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237537,278592,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,279018,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237537,279631,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237537,279964,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237537,280058,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,280208,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,280776,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237537,280868,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237537,280926,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,281064,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237537,281199,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237537,281262,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,281393,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,281714,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,281654,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,282200,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237537,282298,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,282247,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237537,282502,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,282351,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,282456,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,282662,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,282611,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,282879,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,282981,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,283022,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,283069,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,283163,"{'time': 9.682559999999999, 'inv_time': 0.10327847180910835}",RELATED_TO
237537,283250,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,283346,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
237537,283440,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
278290,240051,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240063,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240097,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240085,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240073,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240333,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240343,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240377,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240401,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240513,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240479,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240523,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240557,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240569,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240603,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240613,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278290,240671,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240051,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240063,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240097,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240085,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240073,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240333,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240343,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240377,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240401,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240513,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240479,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240523,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240557,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240569,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240603,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240613,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
277912,240671,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240051,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240063,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240097,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240085,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240073,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240333,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240343,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240377,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240401,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240513,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240479,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240523,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240557,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240569,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240603,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240613,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278386,240671,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278592,240051,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278592,240063,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
278592,240097,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
